Rule ID,Vuln ID,Rule ID,len,CCI,STIG Title
SV-231029r608683_rule,V-231029,SV-231029r608683_rule,10,CCI-002338,Samsung Android 11 with Knox 3.x Legacy Security Technical Implementation Guide
SV-231030r608683_rule,V-231030,SV-231030r608683_rule,10,CCI-002338,Samsung Android 11 with Knox 3.x Legacy Security Technical Implementation Guide
SV-252865r820522_rule,V-252865,SV-252865r820522_rule,10,CCI-002338,Zebra Android 11 COBO Security Technical Implementation Guide
SV-214297r881511_rule,V-214297,SV-214297r881511_rule,10,CCI-002344,Apache Server 2.4 UNIX Site Security Technical Implementation Guide
SV-237946r859020_rule,V-237946,SV-237946r859020_rule,10,CCI-002344,IBM zVM Using CA VM:Secure Security Technical Implementation Guide
SV-237042r639573_rule,V-237042,SV-237042r639573_rule,10,CCI-002346,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237043r639576_rule,V-237043,SV-237043r639576_rule,10,CCI-002346,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237044r639579_rule,V-237044,SV-237044r639579_rule,10,CCI-002346,A10 Networks ADC ALG Security Technical Implementation Guide
SV-222423r879700_rule,V-222423,SV-222423r879700_rule,10,CCI-002346,Application Security and Development Security Technical Implementation Guide
SV-215773r557356_rule,V-215773,SV-215773r557356_rule,10,CCI-002346,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-215774r557356_rule,V-215774,SV-215774r557356_rule,10,CCI-002346,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-215775r557356_rule,V-215775,SV-215775r557356_rule,10,CCI-002346,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-228856r831596_rule,V-228856,SV-228856r831596_rule,10,CCI-002346,Palo Alto Networks ALG Security Technical Implementation Guide
SV-228857r831597_rule,V-228857,SV-228857r831597_rule,10,CCI-002346,Palo Alto Networks ALG Security Technical Implementation Guide
SV-207700r856614_rule,V-207700,SV-207700r856614_rule,10,CCI-002346,Palo Alto Networks IDPS Security Technical Implementation Guide
SV-234071r612749_rule,V-234071,SV-234071r612749_rule,10,CCI-002346,Tanium 7.3 Security Technical Implementation Guide
SV-234072r612749_rule,V-234072,SV-234072r612749_rule,10,CCI-002346,Tanium 7.3 Security Technical Implementation Guide
SV-253832r850162_rule,V-253832,SV-253832r850162_rule,10,CCI-002346,Tanium 7.x Security Technical Implementation Guide
SV-253833r850162_rule,V-253833,SV-253833r850162_rule,10,CCI-002346,Tanium 7.x Security Technical Implementation Guide
SV-242167r839140_rule,V-242167,SV-242167r839140_rule,10,CCI-002346,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-242168r839141_rule,V-242168,SV-242168r839141_rule,10,CCI-002346,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-242169r839142_rule,V-242169,SV-242169r839142_rule,10,CCI-002346,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-237045r639582_rule,V-237045,SV-237045r639582_rule,10,CCI-002347,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237046r639585_rule,V-237046,SV-237046r639585_rule,10,CCI-002347,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237047r639588_rule,V-237047,SV-237047r639588_rule,10,CCI-002347,A10 Networks ADC ALG Security Technical Implementation Guide
SV-222424r879701_rule,V-222424,SV-222424r879701_rule,10,CCI-002347,Application Security and Development Security Technical Implementation Guide
SV-215776r557356_rule,V-215776,SV-215776r557356_rule,10,CCI-002347,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-215777r557356_rule,V-215777,SV-215777r557356_rule,10,CCI-002347,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-215778r557356_rule,V-215778,SV-215778r557356_rule,10,CCI-002347,F5 BIG-IP Local Traffic Manager 11.x Security Technical Implementation Guide
SV-242170r839143_rule,V-242170,SV-242170r839143_rule,10,CCI-002347,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-242171r839144_rule,V-242171,SV-242171r839144_rule,10,CCI-002347,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-242172r839145_rule,V-242172,SV-242172r839145_rule,10,CCI-002347,Trend Micro TippingPoint IDPS Security Technical Implementation Guide
SV-239966r856174_rule,V-239966,SV-239966r856174_rule,10,CCI-002353,Cisco ASA VPN Security Technical Implementation Guide
SV-233334r856516_rule,V-233334,SV-233334r856516_rule,10,CCI-002353,Forescout Network Access Control Security Technical Implementation Guide
SV-207231r856703_rule,V-207231,SV-207231r856703_rule,10,CCI-002353,Virtual Private Network (VPN) Security Requirements Guide
SV-251562r879703_rule,V-251562,SV-251562r879703_rule,10,CCI-002355,Mozilla Firefox Security Technical Implementation Guide
SV-225604r855204_rule,V-225604,SV-225604r855204_rule,10,CCI-002358,z/OS ROSCOE for TSS Security Technical Implementation Guide
SV-214258r881450_rule,V-214258,SV-214258r881450_rule,10,CCI-002361,Apache Server 2.4 UNIX Server Security Technical Implementation Guide
SV-204777r879673_rule,V-204777,SV-204777r879673_rule,10,CCI-002361,Application Server Security Requirements Guide
SV-222388r879673_rule,V-222388,SV-222388r879673_rule,10,CCI-002361,Application Security and Development Security Technical Implementation Guide
SV-222389r879673_rule,V-222389,SV-222389r879673_rule,10,CCI-002361,Application Security and Development Security Technical Implementation Guide
SV-222390r879673_rule,V-222390,SV-222390r879673_rule,10,CCI-002361,Application Security and Development Security Technical Implementation Guide
SV-254718r879887_rule,V-254718,SV-254718r879887_rule,10,CCI-002361,BlackBerry Enterprise Mobility Server 3.x Security Technical Implementation Guide
SV-238207r853404_rule,V-238207,SV-238207r853404_rule,10,CCI-002361,Canonical Ubuntu 20.04 LTS Security Technical Implementation Guide
SV-251628r855266_rule,V-251628,SV-251628r855266_rule,10,CCI-002361,CA IDMS Security Technical Implementation Guide
SV-251629r855267_rule,V-251629,SV-251629r855267_rule,10,CCI-002361,CA IDMS Security Technical Implementation Guide
SV-251630r855268_rule,V-251630,SV-251630r855268_rule,10,CCI-002361,CA IDMS Security Technical Implementation Guide
SV-251631r855269_rule,V-251631,SV-251631r855269_rule,10,CCI-002361,CA IDMS Security Technical Implementation Guide
SV-233613r607064_rule,V-233613,SV-233613r607064_rule,10,CCI-002361,Crunchy Data PostgreSQL Security Technical Implementation Guide
SV-221922r855319_rule,V-221922,SV-221922r855319_rule,10,CCI-002361,Central Log Server Security Requirements Guide
SV-206580r617447_rule,V-206580,SV-206580r617447_rule,10,CCI-002361,Database Security Requirements Guide
SV-213613r508024_rule,V-213613,SV-213613r508024_rule,10,CCI-002361,EDB Postgres Advanced Server Security Technical Implementation Guide
SV-230211r561151_rule,V-230211,SV-230211r561151_rule,10,CCI-002361,F5 BIG-IP Access Policy Manager 11.x Security Technical Implementation Guide
SV-233331r856515_rule,V-233331,SV-233331r856515_rule,10,CCI-002361,Forescout Network Access Control Security Technical Implementation Guide
SV-203683r851751_rule,V-203683,SV-203683r851751_rule,10,CCI-002361,General Purpose Operating System Security Requirements Guide
SV-255260r879673_rule,V-255260,SV-255260r879673_rule,10,CCI-002361,HPE 3PAR SSMC Web Server Security Technical Implementation Guide
SV-255261r879673_rule,V-255261,SV-255261r879673_rule,10,CCI-002361,HPE 3PAR SSMC Web Server Security Technical Implementation Guide
SV-255262r879673_rule,V-255262,SV-255262r879673_rule,10,CCI-002361,HPE 3PAR SSMC Web Server Security Technical Implementation Guide
SV-213715r879673_rule,V-213715,SV-213715r879673_rule,10,CCI-002361,IBM DB2 V10.5 LUW Security Technical Implementation Guide
SV-223608r853561_rule,V-223608,SV-223608r853561_rule,10,CCI-002361,IBM z/OS ACF2 Security Technical Implementation Guide
SV-223757r868847_rule,V-223757,SV-223757r868847_rule,10,CCI-002361,IBM z/OS RACF Security Technical Implementation Guide
SV-223972r877813_rule,V-223972,SV-223972r877813_rule,10,CCI-002361,IBM z/OS TSS Security Technical Implementation Guide
SV-251414r806374_rule,V-251414,SV-251414r806374_rule,10,CCI-002361,Ivanti MobileIron Core MDM Server Security Technical Implementation Guide
SV-214669r856572_rule,V-214669,SV-214669r856572_rule,10,CCI-002361,Juniper SRX Services Gateway VPN Security Technical Implementation Guide
SV-214670r856574_rule,V-214670,SV-214670r856574_rule,10,CCI-002361,Juniper SRX Services Gateway VPN Security Technical Implementation Guide
SV-205535r851303_rule,V-205535,SV-205535r851303_rule,10,CCI-002361,Mainframe Product Security Requirements Guide
SV-253717r841676_rule,V-253717,SV-253717r841676_rule,10,CCI-002361,MariaDB Enterprise 10.x Security Technical Implementation Guide
SV-252170r855507_rule,V-252170,SV-252170r855507_rule,10,CCI-002361,MongoDB Enterprise Advanced 4.x Security Technical Implementation Guide
SV-255340r879673_rule,V-255340,SV-255340r879673_rule,10,CCI-002361,Microsoft Azure SQL Database Security Technical Implementation Guide
SV-207321r615936_rule,V-207321,SV-207321r615936_rule,10,CCI-002361,Microsoft Exchange 2013 Mailbox Server Security Technical Implementation Guide
SV-228399r612748_rule,V-228399,SV-228399r612748_rule,10,CCI-002361,Microsoft Exchange 2016 Mailbox Server Security Technical Implementation Guide
SV-218762r879673_rule,V-218762,SV-218762r879673_rule,10,CCI-002361,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-218763r879673_rule,V-218763,SV-218763r879673_rule,10,CCI-002361,Microsoft IIS 10.0 Site Security Technical Implementation Guide
SV-214474r879673_rule,V-214474,SV-214474r879673_rule,10,CCI-002361,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-214475r879673_rule,V-214475,SV-214475r879673_rule,10,CCI-002361,Microsoft IIS 8.5 Site Security Technical Implementation Guide
SV-213864r855535_rule,V-213864,SV-213864r855535_rule,10,CCI-002361,MS SQL Server 2014 Instance Security Technical Implementation Guide
SV-238473r667593_rule,V-238473,SV-238473r667593_rule,10,CCI-002361,Oracle Database 11.2g Security Technical Implementation Guide
SV-237738r879673_rule,V-237738,SV-237738r879673_rule,10,CCI-002361,Oracle Database 12c Security Technical Implementation Guide
SV-235185r879673_rule,V-235185,SV-235185r879673_rule,10,CCI-002361,Oracle MySQL 8.0 Security Technical Implementation Guide
SV-214147r508027_rule,V-214147,SV-214147r508027_rule,10,CCI-002361,PostgreSQL 9.x Security Technical Implementation Guide
SV-234126r612749_rule,V-234126,SV-234126r612749_rule,10,CCI-002361,Tanium 7.3 Security Technical Implementation Guide
SV-234127r612749_rule,V-234127,SV-234127r612749_rule,10,CCI-002361,Tanium 7.3 Security Technical Implementation Guide
SV-254927r867681_rule,V-254927,SV-254927r867681_rule,10,CCI-002361,Tanium 7.x Application on TanOS Security Technical Implementation Guide
SV-254859r866118_rule,V-254859,SV-254859r866118_rule,10,CCI-002361,Tanium 7.x Operating System on TanOS Security Technical Implementation Guide
SV-253873r850135_rule,V-253873,SV-253873r850135_rule,10,CCI-002361,Tanium 7.x Security Technical Implementation Guide
SV-234442r879673_rule,V-234442,SV-234442r879673_rule,10,CCI-002361,Unified Endpoint Management Server Security Requirements Guide
SV-239591r662224_rule,V-239591,SV-239591r662224_rule,10,CCI-002361,VMware vRealize Operations Manager 6.x SLES Security Technical Implementation Guide
SV-206414r855036_rule,V-206414,SV-206414r855036_rule,10,CCI-002361,Web Server Security Requirements Guide
SV-206415r855037_rule,V-206415,SV-206415r855037_rule,10,CCI-002361,Web Server Security Requirements Guide
SV-204778r879674_rule,V-204778,SV-204778r879674_rule,10,CCI-002363,Application Server Security Requirements Guide
SV-222391r879674_rule,V-222391,SV-222391r879674_rule,10,CCI-002363,Application Security and Development Security Technical Implementation Guide
SV-251632r855270_rule,V-251632,SV-251632r855270_rule,10,CCI-002363,CA IDMS Security Technical Implementation Guide
SV-251633r855271_rule,V-251633,SV-251633r855271_rule,10,CCI-002363,CA IDMS Security Technical Implementation Guide
SV-251634r855272_rule,V-251634,SV-251634r855272_rule,10,CCI-002363,CA IDMS Security Technical Implementation Guide
SV-251635r855273_rule,V-251635,SV-251635r855273_rule,10,CCI-002363,CA IDMS Security Technical Implementation Guide
SV-221923r855320_rule,V-221923,SV-221923r855320_rule,10,CCI-002363,Central Log Server Security Requirements Guide
SV-206581r617447_rule,V-206581,SV-206581r617447_rule,10,CCI-002363,Database Security Requirements Guide
SV-203684r851752_rule,V-203684,SV-203684r851752_rule,10,CCI-002363,General Purpose Operating System Security Requirements Guide
SV-205536r851304_rule,V-205536,SV-205536r851304_rule,10,CCI-002363,Mainframe Product Security Requirements Guide
SV-253718r841679_rule,V-253718,SV-253718r841679_rule,10,CCI-002363,MariaDB Enterprise 10.x Security Technical Implementation Guide
SV-202085r879674_rule,V-202085,SV-202085r879674_rule,10,CCI-002363,Network Device Management Security Requirements Guide
SV-234443r879674_rule,V-234443,SV-234443r879674_rule,10,CCI-002363,Unified Endpoint Management Server Security Requirements Guide
SV-207254r856725_rule,V-207254,SV-207254r856725_rule,10,CCI-002363,Virtual Private Network (VPN) Security Requirements Guide
SV-204779r879675_rule,V-204779,SV-204779r879675_rule,10,CCI-002364,Application Server Security Requirements Guide
SV-222392r879675_rule,V-222392,SV-222392r879675_rule,10,CCI-002364,Application Security and Development Security Technical Implementation Guide
SV-221924r855321_rule,V-221924,SV-221924r855321_rule,10,CCI-002364,Central Log Server Security Requirements Guide
SV-233149r879675_rule,V-233149,SV-233149r879675_rule,10,CCI-002364,Container Platform Security Requirements Guide
SV-203685r851753_rule,V-203685,SV-203685r851753_rule,10,CCI-002364,General Purpose Operating System Security Requirements Guide
SV-215309r853476_rule,V-215309,SV-215309r853476_rule,10,CCI-002364,IBM AIX 7.x Security Technical Implementation Guide
SV-215310r853477_rule,V-215310,SV-215310r853477_rule,10,CCI-002364,IBM AIX 7.x Security Technical Implementation Guide
SV-215311r853478_rule,V-215311,SV-215311r853478_rule,10,CCI-002364,IBM AIX 7.x Security Technical Implementation Guide
SV-205537r851305_rule,V-205537,SV-205537r851305_rule,10,CCI-002364,Mainframe Product Security Requirements Guide
SV-202086r879675_rule,V-202086,SV-202086r879675_rule,10,CCI-002364,Network Device Management Security Requirements Guide
SV-234444r879675_rule,V-234444,SV-234444r879675_rule,10,CCI-002364,Unified Endpoint Management Server Security Requirements Guide
SV-207255r856726_rule,V-207255,SV-207255r856726_rule,10,CCI-002364,Virtual Private Network (VPN) Security Requirements Guide
SV-222642r879887_rule,V-222642,SV-222642r879887_rule,10,CCI-002367,Application Security and Development Security Technical Implementation Guide
SV-207701r864179_rule,V-207701,SV-207701r864179_rule,10,CCI-002376,Palo Alto Networks IDPS Security Technical Implementation Guide
SV-237049r639594_rule,V-237049,SV-237049r639594_rule,10,CCI-002385,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237050r639597_rule,V-237050,SV-237050r639597_rule,10,CCI-002385,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237051r639600_rule,V-237051,SV-237051r639600_rule,10,CCI-002385,A10 Networks ADC ALG Security Technical Implementation Guide
SV-237062r639633_rule,V-237062,SV-237062r639633_rule,10,CCI-002385,A10 Networks ADC ALG Security Technical Implementation Guide
SV-214267r881458_rule,V-214267,SV-214267r881458_rule,10,CCI-002385,Apache Server 2.4 UNIX Server Security Technical Implementation Guide
SV-204814r879806_rule,V-204814,SV-204814r879806_rule,10,CCI-002385,Application Server Security Requirements Guide
